class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,8378,2130706444,154,0,0,0,0,0,0,228,56826,463950,116366,2612,0,271466,0,0,0,0,0,563184,462930,155366,73800,0,0,0,0,246,140,0,0,0,0,0,2996,567720,69266,0,0,752,184,344,422,5342,632812,126,0,0,0,272922,153542,60720,45842,37080,29594,29688,10594,0,0,718824,134,68,204,14,271466,8842,76336,77928,,,,152860,8377.99,718824,718824,717680,3272,446,70250,715980,639982,1209600,24144,2,44,0,532560,0,106609.92,0,334,0,0,0,7368,254726,343390,28920,4888,690,0,6,24,718824,1694,228,7284,69310,25516,235422,289662,10796,70,0,200,374,536812,67376,46,5064,0,8,542212,846,220,0,0,0,0,0,0,0,0,6312,8010,2374,0,0,17112,2290,1663340,169706,0,0,0,0,868290,474.24,550,113576,159246,93654,37146,56346,87984,26710,19772,45288,260,0,0
neg,40076,1028,932,0,0,0,0,0,0,64838,1150616,1599210,202416,2558,0,1396606,0,0,0,2640,4580,2728986,2353834,553158,279842,0,0,0,0,324,116,0,0,0,0,0,306028,2689762,7934,16006,0,4718,1130,1358,154792,2036782,817178,3248,382,24,26,1482166,559006,280284,195566,147468,123858,221188,10194,0,0,3286032,0,152,80,8,1396606,45734,261746,289702,178980,248980,,114860,40075.42,3286032,3286032,3275992,11649,357250,79676,855240,3019730,1209600,141702,12,124,0,2392174.08,0,621355.2,0,0,0,0,22082,373208,1365502,1020116,216278,17758,4614,172,1932,2192,3286032,8236,916,2872,208678,188680,1379772,1173164,57400,12,0,2886,374,2089942,37422,0,4614,0,22,2439210,3646,402,0,0,0,0,0,0,0,0,22604,56966,8570,0,0,142776,30874,774160,405126,0,0,0,0,2188310,1926.5,2172,655814,651466,328874,167278,327378,270772,192214,130366,282332,13144,0,0
neg,15590,508,458,0,0,0,0,0,0,177064,1483588,1704576,218952,1362,0,1410194,0,0,0,6732,11764,3097328,2634568,694142,431454,0,0,0,0,264,172,0,0,0,0,0,0,11296,3479992,94254,0,2692,972,1328,2250,50748,3527426,126,0,0,0,2597044,597550,164898,75198,48816,65892,36144,0,0,0,3798438,188,412,364,8,1410194,80126,153096,540030,213700,205140,242840,28800,15590.36,3798438,3798438,3802320,9924,0,14572,165740,3585542,1209600,299296,2,774,0,1776490.56,0,1806003.84,10,566,0,0,21354,709894,2073130,759016,17238,3192,1544,174,454,636,3798438,3646,388,68622,562102,225004,1734032,915628,75864,254,2,298,296,1824128,102936,0,224,0,0,1826096,21798,2294,0,0,0,0,0,0,0,0,25440,5356,1352,4562982,679226,160618,29912,352820,38754,443446,39268,0,0,0,865.82,868,1925056,1088342,208852,62200,69868,35418,43870,150002,1934,0,0,0
neg,38956,522,448,0,0,0,0,0,0,724,102986,1614434,840966,102084,7424,1304420,46434,0,0,0,0,2029156,1494930,829264,473832,0,0,3800,0,520,222,0,0,0,0,0,95018,974956,833344,765300,0,2108,1246,1632,176560,1992872,494158,42,0,0,0,1092198,515154,230708,174634,129890,111402,158792,255840,0,0,2858976,28,92,220,0,1304420,67978,363386,458984,390120,248640,,183720,38955.15,2858976,2858976,2844170,17595,1912,39182,433000,2668618,1209600,81784,0,120,0,2248178.88,0,418619.52,0,0,0,0,0,7194,485434,1498624,624534,47198,5296,338,42,52,2858976,3594,440,80200,264196,136412,1827240,348552,7912,72,0,1308,526,2235432,47730,16,1426,0,0,2262230,1852,50,0,0,0,0,0,0,0,0,45116,33552,7794,0,0,89910,22478,15860,2928,0,0,0,0,0,957.82,1056,444464,461902,364314,174364,345898,276494,255432,271790,73194,766,0,0
neg,29222,570,368,0,0,0,0,0,0,480,271870,1220562,590026,57956,8004,1069256,2948,130,0,0,0,1869728,1617684,405948,207260,0,0,0,0,1350,390,0,0,0,0,0,122870,1251246,685894,88888,0,1600,684,1466,167496,1319654,657942,56,0,0,0,878134,463500,144700,100922,75234,66608,87528,310036,22236,0,2276114,300,996,370,6,1069256,32012,166072,238110,257560,,,143920,29221.83,2276114,2276114,2273300,14299,15244,103386,1061240,2148898,1209600,56950,0,152,0,1748200.32,0,399038.4,0,0,0,0,0,46802,603414,1063860,408652,23820,2328,22,278,288,2276114,3152,400,33376,174998,127874,1363208,428926,16832,132,0,786,1466,632974,90974,46,117132,0,0,1781368,1710,276,0,0,0,0,0,0,0,0,18682,32178,5528,0,0,56196,7910,2867340,408334,1700348,5554,0,0,1410250,880.08,922,419086,383122,292072,160016,301270,310002,154470,70712,57622,526,0,0
neg,39700,2130706432,106,0,0,0,0,0,0,158262,1420904,1017956,148536,9160,0,1151432,0,54,0,0,0,2365288,1956786,556280,360364,0,0,0,0,166,362,0,0,0,0,0,129554,1606712,386462,632090,0,1196,204,368,466,9606,2741836,1142,0,0,0,854846,799826,247394,179584,135420,109452,113980,284266,30050,0,2921988,74,22,536,34,1151432,35714,282976,269560,229280,244680,,77560,39700.41,2921988,2921988,2916012,16939,3306,46714,497460,2754818,1209600,79434,2,96,0,2321267.52,0,431534.4,0,492,0,0,8292,720954,1340300,590174,85126,8648,1304,20,50,56,2921988,3644,412,80550,192592,98546,1661266,695010,22634,164,0,180,1518,2277946,72764,0,59040,0,16,2356372,1620,432,0,0,0,0,0,0,0,0,21264,35550,18018,0,0,65110,12602,7950240,810622,0,0,0,0,1344790,856.12,976,458348,514608,330590,185860,406022,320436,234066,155766,148034,1088,0,0
neg,81256,592,570,0,0,0,0,0,0,67978,1667492,3247016,897678,57840,1162,2445826,0,54,0,1346,3106,5273924,4481370,1105338,643110,0,0,0,0,3110,416,0,0,0,0,0,309994,2544832,3016614,67726,0,4848,884,2218,27098,3983286,1919692,1140,0,0,0,1937368,1351446,562344,432118,340730,280526,404412,624874,5348,0,6382474,52,162,608,74,2445826,73242,648270,453754,188140,217980,212500,46920,81255.48,6382474,6382474,6363556,41940,7886,21736,315580,5939166,1209600,226854,2,122,0,5262222.72,0,669886.08,0,0,0,0,15140,685312,2666082,2168546,368190,29008,6702,186,20,26,6382474,11334,1524,27578,338980,419648,4470650,636414,32936,102,0,670,1230,4960658,60836,0,2730,0,20,5333854,5790,298,0,0,0,0,0,0,0,0,45306,71160,43758,0,0,117700,25156,25628900,2628892,3520060,1282,0,0,1487570,2821.86,3836,712190,1326218,1119026,578292,1113956,864632,213718,9190,1818,126,0,0
neg,52286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52285.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neg,235812,2130706432,154,0,0,0,0,0,23318,61726,1960,0,0,0,0,6020126,0,102,0,182420,248956,11600346,11184398,2428038,414800,0,0,0,0,424,704,0,0,0,0,0,0,0,52784,34220,0,54,64,86,114,134,47802,33102,5648,0,0,34154,14834,6996,6808,3450,3978,3224,3850,4622,5088,14212100,3948,12652,7036,36,6020126,65116,1969214,456122,205220,232400,177920,211680,235812.68,14212100,14212100,109276,533,826,81664,890380,12141152,1209600,215198,10,112,0,11364783.36,0,765787.2,2,18,0,26,70246,14962,1438,274,48,10,0,0,30,36,14212100,92,8,4798,2100,2608,70440,6282,676,0,0,106,1696,11416886,6873536,0,5968,0,0,11431920,5484,216,0,0,0,0,0,0,0,0,39198,43494,16614,18761278,2140670,194776,31724,21578040,2176674,13963490,114622,0,0,83344660,0.28,30,7924,10472,5922,3560,5758,6774,33362,12808,424,0,0,0
neg,50558,196,116,0,0,0,0,0,0,398,37986,2469040,592162,25622,0,1419498,0,0,0,0,0,2819706,2542966,605510,217332,0,0,0,0,474,134,0,0,0,0,0,0,195778,2929430,0,0,4586,2890,5982,147118,2411408,553174,50,0,0,0,915952,624112,275466,252382,349388,585694,122214,0,0,0,3425740,6292,6548,1002,28,1419498,38304,389250,215224,169220,278440,,152840,50557.6,3425740,3425740,3421708,22099,5734,95622,1001060,3125208,1209600,88772,0,126,0,2793451.2,0,329320.32,0,0,0,0,0,8742,564864,2187602,336682,22006,5030,282,6,10,3425740,4164,516,74198,231296,176148,2384994,246658,7214,20,0,296,410,355854,629878,68,356,0,0,2821646,1974,524,0,0,0,0,0,0,0,0,18042,34138,8338,0,0,102240,14614,6233320,810274,0,0,0,0,960330,977.56,1110,349496,441866,375504,242688,549162,664962,336254,122330,42880,66,0,0
neg,1492,90,80,0,0,0,0,0,0,164,59618,38512,0,0,0,44668,0,0,0,0,0,116092,105732,20922,6268,0,0,0,0,80,28,0,0,0,0,0,0,68776,29454,64,0,302,82,84,128,4682,93004,12,0,0,0,35566,48708,10048,2868,800,184,84,36,0,0,137064,6,202,112,2,44668,1036,11884,8976,,,,20420,1492.14,137064,137064,143436,306,0,13422,136520,98294,1209600,2510,0,16,0,79865.28,0,18216,0,0,0,0,0,24002,67000,5966,852,410,64,0,0,8,137064,382,38,88,6482,3670,11846,72246,3482,60,0,168,182,82270,54384,0,178,0,58,82414,210,64,0,0,0,0,0,0,0,0,670,196,72,0,0,934,278,660,82,0,0,0,0,492310,192.12,114,20278,11230,4530,1642,3244,56220,986,84,80,0,0,0
neg,48,34,28,0,0,0,0,242,7588,9116,3368,1538,0,0,0,4452,0,0,0,5440,8168,12610,13206,9362,1944,0,0,0,0,58,18,0,0,0,0,0,0,0,244,21608,0,68,4,6,600,606,458,8122,196,11792,0,18632,1546,436,208,150,206,106,412,126,30,27446,2,12,0,2,4452,266,3648,5688,,,,9100,48.64,27446,27446,28892,65,0,2570,27140,21908,1209600,620,4,8,0,5322.24,0,15346.56,2,16,0,7812,8554,2524,1974,550,438,0,0,0,6,12,27446,1266,4,664,228,8690,10094,904,2,0,0,50,28,5744,142,0,32,0,0,6164,102,42,0,0,0,0,0,0,0,0,336,0,0,0,0,44,12,20720,2046,0,0,0,0,0,114.32,60,16750,3328,670,158,230,176,170,370,0,0,0,0
neg,61500,1512,1506,0,0,0,0,0,0,1550,214836,2140260,1154616,71054,5384,1686322,0,0,0,0,0,3079832,2564944,631706,461754,0,0,6962,0,3472,546,0,0,0,0,0,86746,1413582,1945264,142108,0,8076,1952,2174,367532,2822430,385430,94,8,2,2,1023122,732020,250674,195646,134642,108342,161572,981680,2,0,3711928,1530,982,1870,42,1686322,53138,281988,342426,193740,208480,208800,12820,61499.79,3711928,3711928,3679062,32854,32082,4122,76600,3587718,1209600,120502,0,70,0,3127849.92,8275.2,448748.16,0,0,0,0,0,43118,500450,1863760,1114340,59528,5968,536,16670,16958,3711928,3784,528,99732,282948,145362,2365638,676410,13186,112,0,2566,1830,3089070,321786,0,53886,0,12,3152924,2276,304,0,0,20,7428,0,0,0,0,28476,46780,8420,0,0,130650,24662,84300,84132,0,0,0,0,1499780,1006.18,1128,481040,578588,440806,190990,350774,287472,307418,286246,663294,1072,0,0
neg,310182,,,,,0,0,566,350914,4254568,7175424,4311348,1020212,36500,3096,7057850,0,34,,261380,453312,13522492,11918558,5804174,1715174,,0,0,0,,,0,0,0,0,940,186482,626466,9134966,7203774,0,40324,23348,36398,50166,6915944,10086446,2,0,0,0,1672730,4350906,3220110,2096360,1383488,941624,705736,630672,407430,1743572,19591308,,,,,7057850,292402,3672562,2118142,307900,278840,312600,47540,310182.91,19591308,19591308,,110444,,,200200,,1209600,,,,,15885334.08,0,1255018.56,,,0,27062,991678,4508974,5908166,4186230,1336158,166086,26966,1308,,,19591308,20898,4904,1116058,509820,1102860,13629334,755770,12984,0,0,,,,,,,,,,,,,,,,,,,,133150,,,,,,,,,,,,,,,,1386246,2625850,1824446,694696,1143452,978604,1203316,6786114,509810,94,,
neg,37692,134,132,0,0,0,0,0,0,346,68292,1960262,344000,7580,526,999124,0,66,0,0,0,2234328,2067152,226546,131344,0,0,172908,0,268,50,0,0,0,0,0,19156,864526,1438714,58610,0,2376,884,1890,27960,1781038,566854,4,0,0,0,755406,741938,298696,200400,140970,96424,83762,63410,0,0,2461244,370,382,64,0,999124,17408,107760,117200,81500,137240,,3660,37692.38,2461244,2461244,2455170,12932,988,1622,37660,2381006,1209600,63892,2,80,0,2172335.04,0,206155.2,0,0,0,0,0,716,1081006,1159928,127512,9902,1942,0,4,12,2461244,3782,424,22396,131308,70104,1473648,668198,11132,14,0,226,158,2148790,102784,0,1066,0,26,2186824,1348,296,0,0,0,0,0,0,0,0,9780,34756,10582,0,0,56444,8174,9950760,1007984,0,0,0,0,0,663.1,824,220796,431374,359182,191592,393058,308028,214028,149936,110356,2656,0,0
neg,82130,,,,,0,0,19860,331612,3930516,1391568,191830,3238,0,0,2695594,0,0,,204140,351560,4935180,4431504,1912894,503206,,0,0,0,,,0,0,0,0,0,0,0,1213056,4655568,0,17382,5628,7360,11438,20138,4980254,501438,324986,0,0,1529300,1592680,1194450,562444,288520,189646,136552,100948,50032,224052,7054722,,,,,2695594,90076,1106436,801102,282620,371900,324980,246040,82129.31,7054722,7054722,,29856,,,986680,,1209600,,,,,5034823.68,0,832439.04,88,774,814,39718,447458,964704,1034532,928686,932496,1010008,468294,41914,,,7054722,17026,2324,439326,479370,182872,2577972,2081956,87560,218,0,600,3298,4501084,1822632,0,2914,0,0,4656156,,,,,,,,,,,55236,,,,,,,,,,,,,,,4818,905962,1457800,583558,178006,334384,686888,1542926,173424,5676,0,,
neg,10,0,0,0,0,0,0,0,0,6560,1664,942,0,0,0,1970,0,214,0,1068,1764,10186,9450,12978,86,0,0,0,0,6,48,0,0,0,0,0,0,0,0,9166,0,56,10,10,24,946,8120,0,0,0,0,7764,494,182,230,34,14,364,84,0,0,24254,0,6,0,0,1970,120,11496,1472,,,,12820,10.35,24254,24254,26440,25,108,2344,24040,9166,1209600,264,2,2,0,1570.56,0,6586.56,0,8,0,0,3968,3246,1084,506,362,0,0,0,4,14,24254,960,10,24,8,14,1644,5762,670,74,0,0,258,1548,152,0,0,0,0,2012,32,68,0,0,0,0,0,0,0,0,154,0,0,0,0,32,12,12300,1420,0,8,0,0,0,37.78,38,7692,1204,36,26,36,46,100,26,0,0,0,0
neg,16,56,22,0,0,0,0,0,0,2952,4720,2472,0,0,0,1790,0,0,0,472,928,6304,4042,11762,1468,0,0,0,0,34,16,0,0,0,0,0,0,0,0,10144,0,80,6,92,904,168,406,8488,0,0,0,8324,560,172,98,160,140,448,76,22,144,18552,0,0,18,0,1790,188,7492,4224,,,,11540,15.43,18552,18552,19612,34,22,1782,18360,10188,1209600,448,2,6,0,2603.52,0,6421.44,0,22,0,0,2590,3928,2730,430,466,0,0,0,4,10,18552,1206,4,20,26,56,1590,6670,560,12,0,70,52,2978,82,0,52,0,0,3132,74,70,0,0,0,0,0,0,0,0,254,0,0,1180,456,56,20,8780,1020,18198,18,0,0,0,0.82,52,7884,1824,236,68,56,54,22,0,0,0,0,0
neg,368,0,,0,0,0,0,0,0,102,25440,4844,0,0,0,14592,0,94,0,0,0,29412,24948,14436,1596,0,0,0,0,0,0,0,0,0,0,0,0,23404,5868,1114,0,1272,68,174,98,588,28184,2,0,0,0,18172,8502,2768,386,86,462,10,0,0,0,43880,10,52,8,0,14592,366,9526,4892,1310700,1310700,1310700,14240,367.17,43880,43880,43348,92,232,4184,43620,30386,1209600,0,,,,21867.84,0,7329.6,,,0,0,0,18170,11428,766,22,0,0,0,,0,43880,1198,6,252,1894,998,14104,11092,842,0,0,,,,,,,,,,76,38,0,0,0,0,0,0,0,0,266,14,4,0,0,572,106,70060,7364,0,0,0,0,0,,,8940,5098,1394,198,456,14300,0,0,0,0,0,0
neg,31994,2130706432,4086,0,0,0,0,0,22478,451396,2351328,203600,688,0,0,1353452,10804,0,0,10932,24848,2288624,1406904,976576,734016,0,0,0,0,13834,1404,0,0,0,0,0,44802,2963822,3502,17364,0,4380,918,1480,8294,1800594,1205020,8804,0,0,0,833024,927044,254018,188600,159026,139134,148256,368112,12276,0,3277712,0,28,174,32,1353452,58914,347586,622260,359020,356760,,245160,31993.14,3277712,3277712,3152042,20590,1540,71902,843940,3029490,1209600,126234,4,142,0,2655826.56,0,367035.84,0,298,0,0,22852,381784,1588030,897120,106842,27786,4996,80,1196,1246,3277712,10662,1570,209512,160956,201786,1649210,765872,29768,154,0,9608,4676,2376420,84186,0,140,0,28,2699100,3980,1374,0,0,0,0,0,0,0,0,45682,23418,10802,0,0,78040,13128,11111940,1232292,0,0,0,0,2612950,2694.34,3390,412728,1262638,348690,222106,414188,352270,15382,828,660,0,0,0
neg,39670,2130706432,210,0,0,0,0,0,0,11162,787418,1460506,248212,5174,256,1125454,0,0,0,0,0,2169776,1855424,422400,283676,0,0,0,0,308,116,0,0,0,0,0,4292,1547206,120736,840494,0,2188,316,414,720,275812,2233274,4,0,0,0,707678,791840,333476,210798,151364,107088,94754,112540,3190,0,2592386,868,1392,1772,0,1125454,31542,175444,245218,194020,189160,,36000,39670.56,2592386,2592386,2594642,14154,1834,15110,169900,2512728,1209600,44920,2,66,0,2059161.6,3521.28,447401.28,0,268,0,0,0,132786,1384152,856084,129934,7884,1888,0,12,16,2592386,3606,278,9928,192922,146886,1274636,867964,16324,182,2,448,288,2003554,368478,0,120,0,18,2077674,1918,854,0,0,50,3720,0,0,0,0,19274,26954,11398,0,0,36114,6226,7820820,805288,21920,3974,0,0,0,550.96,626,470100,290538,192224,124728,292870,437064,345024,204602,152228,3350,0,0
neg,8,4,4,0,0,0,0,0,0,2,724,3542,0,0,0,754,0,32,0,0,0,12246,11144,12984,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4268,0,50,18,12,724,316,582,2566,0,0,0,3050,224,86,54,142,44,18,476,74,100,25238,0,0,2,0,754,98,12064,908,,,,12900,7.98,25238,25238,27866,16,0,2472,25140,4292,1209600,108,0,2,0,1077.12,0,2184.96,0,4,0,0,0,554,2398,634,680,2,0,0,0,6,25238,1074,4,10,6,922,868,1034,350,0,0,6,0,1268,228,0,0,0,0,1274,24,68,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,72.68,22,3344,690,56,10,18,14,20,116,0,0,0,0
neg,68,,16,,,0,0,0,0,10676,26812,7724,0,0,0,13658,0,0,0,1664,3194,41036,33542,15990,3812,,0,0,0,,,0,0,0,0,0,0,0,23940,21272,0,350,88,62,60,1244,43394,14,0,0,0,40090,3192,714,332,146,116,510,110,2,0,58810,,,,,13658,706,5716,10046,,,,15080,67.3,58810,58810,,,,5460,57760,,1209600,,2,18,0,8685.12,17853.12,17483.52,,,0,0,5170,17780,19996,1982,218,56,10,0,0,,58810,1438,76,84,258,5078,5120,29234,3700,220,4,28,194,11728,98,0,326,0,0,12104,,,,,,,,,,,802,,,,,,,,,,,,,,,,37350,5638,632,222,532,204,118,456,60,0,,
neg,10794,0,,0,0,0,0,0,6972,49468,353414,227784,136582,818,0,292904,0,0,0,3126,4092,791266,765214,46734,17598,0,0,0,0,0,0,34788,14894,9882,17278,6468,110200,186628,219864,175036,0,554,112,160,9278,345044,419838,52,0,0,0,261304,410486,66796,25398,8752,1612,570,120,0,0,841236,14,222,1748,0,292904,4162,14124,32476,,,,45600,10793.24,841236,841236,838604,2812,58762,83482,839540,775038,1209600,0,,,,703662.72,3517.44,67238.4,0,0,0,0,18740,224138,314982,160142,54878,1898,260,0,,20,841236,812,122,39836,59788,30712,343508,288414,11534,312,0,,,,,,,,,,398,106,0,0,0,3518,0,0,0,0,1994,0,0,0,0,0,0,0,0,0,644,0,0,9793300,279.98,294,73792,64338,439906,132744,52722,8976,2082,384,94,0,0,0
neg,1182,2130706432,18,0,0,0,0,0,0,43562,34640,6674,0,0,0,39916,0,0,0,1032,1838,102450,96000,9030,2992,0,0,0,0,0,8,0,0,0,0,0,0,0,45270,39606,0,464,106,48,952,176,83122,8,0,0,0,35892,13906,14762,8310,4564,2698,1816,1806,566,556,112610,18,6,24,2,39916,876,2850,6126,,,,8400,1181.8,112610,112610,112772,334,0,10940,111840,85250,1209600,3508,2,14,0,68892.48,0,15110.4,4,34,0,0,6524,62264,14602,968,490,26,2,0,0,20,112610,1428,72,62,4980,2372,36396,36272,3274,20,0,12,8,70938,22940,0,40,0,0,70944,244,132,0,0,0,0,0,0,0,0,708,30,26,0,0,2570,480,10340,1040,0,0,0,0,181810,2.66,166,18188,17216,7250,2262,4958,4866,3946,26074,116,0,2,0
neg,49532,250,202,0,0,0,0,0,0,3144,62024,2101502,1169782,134484,13592,1723334,0,0,0,0,0,3127732,2771674,549196,286038,0,0,3080,0,564,174,0,0,0,0,0,0,713428,2639566,131534,0,3678,1260,1868,2876,203736,3270708,402,0,0,0,1372622,646400,410508,310926,215376,148014,132370,247828,484,0,3677592,1614,220,886,6,1723334,50084,261134,287056,156900,186760,193400,5200,49531.85,3677592,3677592,3675510,22098,2834,120522,41160,3484528,1209600,96056,0,88,0,2688000.96,0,793451.52,2,336,0,0,0,3244,384088,2104174,901652,82324,8322,724,594,642,3677592,5640,766,19836,387602,370960,2389168,298982,11428,146,0,350,424,2655236,170852,36,19032,0,0,2707472,2470,56,0,0,0,0,0,0,0,0,25394,45268,8640,0,0,81664,22040,74980,33792,0,0,0,0,9531910,2142.08,1672,819650,497592,323576,162578,374752,369172,444972,275450,202986,13800,0,0
neg,35704,2130706432,372,0,0,0,0,0,0,194,56122,1375928,806118,75400,788,1072800,0,0,0,0,0,1973858,1627954,477024,319524,0,0,0,0,1000,168,0,0,0,0,0,33988,771156,1184794,324612,0,1568,1358,4040,13920,129674,2163812,178,0,0,0,694078,490220,167122,135480,118040,113020,208072,387026,1492,0,2451008,48,96,110,32,1072800,38334,234390,239506,250400,215120,,8960,35703.78,2451008,2451008,2452726,18965,1278,1266,29400,2314550,1209600,74162,4,90,0,1937783.04,0,375842.88,62,470,0,0,0,426,410552,1366066,514524,19878,2948,156,18,30,2451008,2016,290,94200,207314,110668,1537836,355300,6606,318,2,614,518,1931892,3874,0,114,0,24,1961442,1432,236,0,0,0,0,0,0,0,0,24120,33464,14336,0,0,65350,11752,4336860,450854,0,0,0,0,5703780,757.12,568,390300,357962,277570,140484,275540,223458,216692,163592,265012,3940,0,0
neg,1240,22,20,12,42,0,0,0,0,64278,14050,2882,0,0,0,36556,0,40,0,1430,3656,74432,64180,43214,4728,0,0,0,0,26,24,0,0,0,0,0,0,2698,46178,32334,0,1488,54,66,74,3176,76350,2,0,0,0,24932,29486,16438,5632,2272,1122,588,442,296,2,119166,22,30,10,0,36556,1012,30750,12326,,,,42660,1240.18,119166,119166,118296,325,404,11400,118540,81210,1209600,1412,0,10,0,60671.04,5904.96,13248.96,0,32,0,162,35490,40806,3372,1288,80,12,0,0,16,22,119166,1550,54,150,1024,2696,15414,58642,1586,94,0,24,48,59566,46962,0,0,0,0,62684,276,88,0,0,400,7240,0,0,0,0,796,190,32,9370,4936,472,154,780,372,9942,44,0,0,240180,378.48,152,21436,7274,2678,1290,3842,5422,10090,28692,486,0,0,2
neg,45512,2130706432,222,0,0,0,0,0,0,2368,386480,1878838,454978,33142,2716,1289116,0,0,0,0,0,2534288,2260010,330682,230430,0,0,0,0,460,206,0,0,0,0,0,42398,1128384,1571692,16048,0,2056,1356,1596,2842,181990,2567946,736,0,0,0,732778,702090,247832,184836,144446,119402,160128,466962,48,0,2865408,156,544,960,8,1289116,32626,174272,155614,131640,142980,,51740,45511.88,2865408,2865408,2844072,21288,3238,41580,440780,2758522,1209600,111054,2,52,0,2484792.96,0,271732.8,2,538,0,0,0,63402,571608,1536828,552594,27808,5762,520,1298,1306,2865408,3854,542,44738,133042,87424,1295480,1170016,23114,312,0,342,626,2452762,141948,0,104312,0,12,2495364,1730,192,0,0,0,0,0,0,0,0,20366,46972,16168,0,0,90046,15852,6807040,736820,0,0,0,0,6355160,906.78,1108,282774,490180,407194,187060,338888,269640,203346,173220,387660,18560,0,0
neg,41340,1034,316,0,0,0,0,0,0,3388,464460,1757522,527302,55182,700,1463580,0,0,0,0,0,2516832,2237262,449424,224506,0,0,0,0,980,1348,0,0,0,0,0,27342,1166416,961480,653316,0,7118,10886,22914,326574,2029162,411888,12,0,0,0,1004822,769386,227176,146364,97126,74344,82054,406976,306,0,2966870,2282,11668,7164,24,1463580,44000,213190,235502,175300,184900,,82780,41339.27,2966870,2966870,2962004,17966,4358,50318,540440,2808554,1209600,100138,0,152,0,2400890.88,0,402817.92,0,0,0,0,0,106906,930230,1455122,291026,21832,3358,80,326,352,2966870,6528,656,39934,256300,150244,1192762,1139928,22034,168,0,1324,4448,2363106,985114,0,480,0,0,2435438,3310,122,0,0,0,0,0,0,0,0,20778,25374,6402,0,0,72636,14274,197640,31990,131624,36400,0,0,1698000,1452.84,1524,438626,574412,283544,142362,291850,325190,299478,328638,123506,948,0,0
neg,60444,850,818,0,0,0,0,0,0,19456,1396278,2527034,365072,14716,0,2086482,0,272,0,0,0,3872870,3379954,820984,370298,0,0,0,0,452,170,0,0,0,0,0,736,3567760,185982,568078,0,5370,1126,1932,80592,2779806,1429730,23994,6,0,0,1943970,735288,351774,279666,235174,223706,543400,9578,0,0,4695394,0,38,2952,14,2086482,68818,431826,387606,210460,175060,248000,175240,60445,4695394,4695394,4697754,19288,20342,97632,1051960,4322556,1209600,176074,0,230,0,3536195.52,0,778992,0,0,0,0,2558,350858,1830072,1625158,433000,65004,14920,986,32,42,4695394,11200,1128,4400,459652,368530,2408824,1051416,17402,4,0,1084,452,3385812,460180,74,15054,0,0,3603186,6378,54,0,0,0,0,0,0,0,0,35964,80688,14318,0,0,174000,30710,163440,37938,0,0,0,0,723310,2432.3,2750,843572,802944,554186,260838,444872,428970,335842,331564,306756,13012,0,0
